team	result	side	ballot	adjudicators
Colgate 1	3rd	Opening Government	View Ballot	Diggory WaddleⒸ , Briana Villatoro , Samantha Rippetoe
HWS 1	2nd	Opening Opposition	View Ballot	Diggory WaddleⒸ , Briana Villatoro , Samantha Rippetoe
Rochester 5	4th	Closing Opposition	View Ballot	Diggory WaddleⒸ , Briana Villatoro , Samantha Rippetoe
Columbia 1	1st	Closing Government	View Ballot	Diggory WaddleⒸ , Briana Villatoro , Samantha Rippetoe
Yale 3	2nd	Closing Government	View Ballot	Claire YuⒸ , Molly Callaghan , Abbott HoweⓉ
Stanford 1	1st	Closing Opposition	View Ballot	Claire YuⒸ , Molly Callaghan , Abbott HoweⓉ
Cornell 12	4th	Opening Opposition	View Ballot	Claire YuⒸ , Molly Callaghan , Abbott HoweⓉ
Duke 2	3rd	Opening Government	View Ballot	Claire YuⒸ , Molly Callaghan , Abbott HoweⓉ
L&amp;C 2	3rd	Closing Government	View Ballot	Gaveal FanⒸ , Natalie Pemberton
L&amp;C 3	4th	Opening Government	View Ballot	Gaveal FanⒸ , Natalie Pemberton
Princeton/PDP 1	1st	Opening Opposition	View Ballot	Gaveal FanⒸ , Natalie Pemberton
HWS 2	2nd	Closing Opposition	View Ballot	Gaveal FanⒸ , Natalie Pemberton
Yale 1	2nd	Opening Government	View Ballot	Audrey MelodyⒸ , Rushika Prasad , Christina HarrahⓉ
Berkeley 1	3rd	Closing Government	View Ballot	Audrey MelodyⒸ , Rushika Prasad , Christina HarrahⓉ
Harvard 5	1st	Opening Opposition	View Ballot	Audrey MelodyⒸ , Rushika Prasad , Christina HarrahⓉ
UPenn 3	4th	Closing Opposition	View Ballot	Audrey MelodyⒸ , Rushika Prasad , Christina HarrahⓉ
USC 3	1st	Closing Government	View Ballot	Sophia ZuoⒸ , Cam Miranda-Radbord
Berkeley 4	3rd	Opening Opposition	View Ballot	Sophia ZuoⒸ , Cam Miranda-Radbord
Middlebury 2	4th	Opening Government	View Ballot	Sophia ZuoⒸ , Cam Miranda-Radbord
Middlebury 3	2nd	Closing Opposition	View Ballot	Sophia ZuoⒸ , Cam Miranda-Radbord
JHU 1	1st	Closing Opposition	View Ballot	Benny NicholsonⒸ , Rishi Hazra , Mia CiminoⓉ
Cornell 6	3rd	Opening Opposition	View Ballot	Benny NicholsonⒸ , Rishi Hazra , Mia CiminoⓉ
Berkeley 5	2nd	Closing Government	View Ballot	Benny NicholsonⒸ , Rishi Hazra , Mia CiminoⓉ
Rochester 4	4th	Opening Government	View Ballot	Benny NicholsonⒸ , Rishi Hazra , Mia CiminoⓉ
CCDU 1	3rd	Closing Government	View Ballot	Josh CohenⒸ , Aaron Wang , Neerusha PhuyalⓉ
Bard 2	4th	Opening Government	View Ballot	Josh CohenⒸ , Aaron Wang , Neerusha PhuyalⓉ
Cornell 11	1st	Opening Opposition	View Ballot	Josh CohenⒸ , Aaron Wang , Neerusha PhuyalⓉ
Duke 1	2nd	Closing Opposition	View Ballot	Josh CohenⒸ , Aaron Wang , Neerusha PhuyalⓉ
Colgate 2	4th	Closing Government	View Ballot	Rohan KapoorⒸ , Eddy Xu , Mason Kung
UCLA 1	1st	Opening Government	View Ballot	Rohan KapoorⒸ , Eddy Xu , Mason Kung
Columbia 2	2nd	Closing Opposition	View Ballot	Rohan KapoorⒸ , Eddy Xu , Mason Kung
Columbia 3	3rd	Opening Opposition	View Ballot	Rohan KapoorⒸ , Eddy Xu , Mason Kung
Cornell 1	1st	Opening Government	View Ballot	Austin ThomaⒸ , Joe Gantt
Dartmouth 1	2nd	Opening Opposition	View Ballot	Austin ThomaⒸ , Joe Gantt
Rochester 6	4th	Closing Opposition	View Ballot	Austin ThomaⒸ , Joe Gantt
Harvard 4	3rd	Closing Government	View Ballot	Austin ThomaⒸ , Joe Gantt
USC 1	1st	Closing Government	View Ballot	Ruth Selorme AcolatseⒸ , Amy Zhou , John Harun-Delong
Cornell 2	3rd	Opening Opposition	View Ballot	Ruth Selorme AcolatseⒸ , Amy Zhou , John Harun-Delong
Cornell 4	4th	Closing Opposition	View Ballot	Ruth Selorme AcolatseⒸ , Amy Zhou , John Harun-Delong
Harvard 1	2nd	Opening Government	View Ballot	Ruth Selorme AcolatseⒸ , Amy Zhou , John Harun-Delong
Wisconsin 1	1st	Closing Opposition	View Ballot	Clarence BrontëⒸ , Louis Arnoult Coustafreda , Daniel YoonⓉ
Wisconsin 2	4th	Opening Opposition	View Ballot	Clarence BrontëⒸ , Louis Arnoult Coustafreda , Daniel YoonⓉ
CCDU 2	3rd	Opening Government	View Ballot	Clarence BrontëⒸ , Louis Arnoult Coustafreda , Daniel YoonⓉ
USC 2	2nd	Closing Government	View Ballot	Clarence BrontëⒸ , Louis Arnoult Coustafreda , Daniel YoonⓉ
Bates 1	2nd	Opening Government	View Ballot	Anum NaseerⒸ , Naidhruva Deb , Ben ShawⓉ
Cornell 8	3rd	Closing Opposition	View Ballot	Anum NaseerⒸ , Naidhruva Deb , Ben ShawⓉ
Colgate 4	4th	Closing Government	View Ballot	Anum NaseerⒸ , Naidhruva Deb , Ben ShawⓉ
Hamilton 1	1st	Opening Opposition	View Ballot	Anum NaseerⒸ , Naidhruva Deb , Ben ShawⓉ
TDS 2	3rd	Opening Government	View Ballot	Germaine BarrettⒸ , Juan de Maqua , Basil BobⓉ
Princeton/PDP 3	2nd	Opening Opposition	View Ballot	Germaine BarrettⒸ , Juan de Maqua , Basil BobⓉ
Harvard 3	1st	Closing Government	View Ballot	Germaine BarrettⒸ , Juan de Maqua , Basil BobⓉ
Middlebury 1	4th	Closing Opposition	View Ballot	Germaine BarrettⒸ , Juan de Maqua , Basil BobⓉ
Bard 1	4th	Closing Opposition	View Ballot	Devesh KodnaniⒸ , Ethan Park , Regina Delgado Acevedo
Cornell 9	3rd	Opening Opposition	View Ballot	Devesh KodnaniⒸ , Ethan Park , Regina Delgado Acevedo
Cornell 10	2nd	Opening Government	View Ballot	Devesh KodnaniⒸ , Ethan Park , Regina Delgado Acevedo
Harvard 2	1st	Closing Government	View Ballot	Devesh KodnaniⒸ , Ethan Park , Regina Delgado Acevedo
Stanford 2	2nd	Closing Opposition	View Ballot	Pranav AnandⒸ , Sriya Donepudi , Daksha PillaiⓉ
Bates 3	4th	Opening Government	View Ballot	Pranav AnandⒸ , Sriya Donepudi , Daksha PillaiⓉ
Berkeley 2	3rd	Closing Government	View Ballot	Pranav AnandⒸ , Sriya Donepudi , Daksha PillaiⓉ
UPenn 2	1st	Opening Opposition	View Ballot	Pranav AnandⒸ , Sriya Donepudi , Daksha PillaiⓉ
L&amp;C 1	3rd	Closing Government	View Ballot	Drew HarringtonⒸ , Laura Zhang , Thomas Decugis
Wisconsin 3	1st	Opening Opposition	View Ballot	Drew HarringtonⒸ , Laura Zhang , Thomas Decugis
Bates 2	2nd	Closing Opposition	View Ballot	Drew HarringtonⒸ , Laura Zhang , Thomas Decugis
Cornell 5	4th	Opening Government	View Ballot	Drew HarringtonⒸ , Laura Zhang , Thomas Decugis
Colgate 3	4th	Closing Government	View Ballot	Ben FrazerⒸ , Dane Sprague
Cornell 3	3rd	Opening Opposition	View Ballot	Ben FrazerⒸ , Dane Sprague
Berkeley 3	2nd	Opening Government	View Ballot	Ben FrazerⒸ , Dane Sprague
UPenn 1	1st	Closing Opposition	View Ballot	Ben FrazerⒸ , Dane Sprague
UCLA 2	2nd	Opening Opposition	View Ballot	Jevon HenryⒸ , Genevieve Moore , Mateu Healey-Parera
Stanford 3	3rd	Closing Government	View Ballot	Jevon HenryⒸ , Genevieve Moore , Mateu Healey-Parera
Wisconsin 4	4th	Opening Government	View Ballot	Jevon HenryⒸ , Genevieve Moore , Mateu Healey-Parera
Princeton/PDP 4	1st	Closing Opposition	View Ballot	Jevon HenryⒸ , Genevieve Moore , Mateu Healey-Parera
UCLA 3	1st	Closing Opposition	View Ballot	Ronaldo BlakeⒸ , William Berry
TDS 1	3rd	Opening Government	View Ballot	Ronaldo BlakeⒸ , William Berry
Wheaton 1	4th	Closing Government	View Ballot	Ronaldo BlakeⒸ , William Berry
Princeton/PDP 2	2nd	Opening Opposition	View Ballot	Ronaldo BlakeⒸ , William Berry
