team	result	side	ballot	adjudicators
Harvard 3	3rd	Opening Government	View Ballot	Rohan KapoorⒸ , Julian Henry
Berkeley 3	1st	Opening Opposition	View Ballot	Rohan KapoorⒸ , Julian Henry
Stanford 3	2nd	Closing Government	View Ballot	Rohan KapoorⒸ , Julian Henry
USC 1	4th	Closing Opposition	View Ballot	Rohan KapoorⒸ , Julian Henry
Swing 1	3rd	Opening Government	View Ballot	Rahul KalavaguntaⒸ , Basil Bob
Berkeley 2	2nd	Opening Opposition	View Ballot	Rahul KalavaguntaⒸ , Basil Bob
Davidson 1	4th	Closing Government	View Ballot	Rahul KalavaguntaⒸ , Basil Bob
Harvard 2	1st	Closing Opposition	View Ballot	Rahul KalavaguntaⒸ , Basil Bob
Columbia 2	2nd	Opening Government	View Ballot	Matt MaurielloⒸ , Jacob Molina , Luis Gontes
UCLA 1	1st	Opening Opposition	View Ballot	Matt MaurielloⒸ , Jacob Molina , Luis Gontes
Drexel 1	4th	Closing Government	View Ballot	Matt MaurielloⒸ , Jacob Molina , Luis Gontes
UPenn 1	3rd	Closing Opposition	View Ballot	Matt MaurielloⒸ , Jacob Molina , Luis Gontes
Harvard 4	1st	Opening Government	View Ballot	Jae ParkⒸ , Isabel Birney , Mikayla McDonaldⓉ
Princeton 3	2nd	Opening Opposition	View Ballot	Jae ParkⒸ , Isabel Birney , Mikayla McDonaldⓉ
Princeton 5	3rd	Closing Government	View Ballot	Jae ParkⒸ , Isabel Birney , Mikayla McDonaldⓉ
Morehouse 1	4th	Closing Opposition	View Ballot	Jae ParkⒸ , Isabel Birney , Mikayla McDonaldⓉ
Bates 1	4th	Opening Government	View Ballot	Xiao-ke LuⒸ , Michelle Mangione , Rachel Kussick
Harvard 6	2nd	Opening Opposition	View Ballot	Xiao-ke LuⒸ , Michelle Mangione , Rachel Kussick
Harvard 5	1st	Closing Government	View Ballot	Xiao-ke LuⒸ , Michelle Mangione , Rachel Kussick
Harvard 1	3rd	Closing Opposition	View Ballot	Xiao-ke LuⒸ , Michelle Mangione , Rachel Kussick
Vermont 9	1st	Opening Government	View Ballot	Oyuka LyndonⒸ , Jasmine Goncalves
Princeton 6	3rd	Opening Opposition	View Ballot	Oyuka LyndonⒸ , Jasmine Goncalves
Vermont 5	2nd	Closing Government	View Ballot	Oyuka LyndonⒸ , Jasmine Goncalves
UWI Mona 1	4th	Closing Opposition	View Ballot	Oyuka LyndonⒸ , Jasmine Goncalves
Vermont 3	2nd	Opening Government	View Ballot	Caitlin HodgeⒸ , Abdullah Shahzad
Vermont 1	4th	Opening Opposition	View Ballot	Caitlin HodgeⒸ , Abdullah Shahzad
Vermont 11	1st	Closing Government	View Ballot	Caitlin HodgeⒸ , Abdullah Shahzad
HWS 1	3rd	Closing Opposition	View Ballot	Caitlin HodgeⒸ , Abdullah Shahzad
Bard 3	1st	Opening Government	View Ballot	Brian ChiangⒸ , Addison Baker
Vermont 13	4th	Opening Opposition	View Ballot	Brian ChiangⒸ , Addison Baker
HWS 4	2nd	Closing Government	View Ballot	Brian ChiangⒸ , Addison Baker
Vermont 8	3rd	Closing Opposition	View Ballot	Brian ChiangⒸ , Addison Baker
Vermont 10	3rd	Opening Government	View Ballot	Germaine BarrettⒸ , Izayah Thomas , Roger Bent
Bates 2	1st	Opening Opposition	View Ballot	Germaine BarrettⒸ , Izayah Thomas , Roger Bent
HWS 2	4th	Closing Government	View Ballot	Germaine BarrettⒸ , Izayah Thomas , Roger Bent
Vermont 2	2nd	Closing Opposition	View Ballot	Germaine BarrettⒸ , Izayah Thomas , Roger Bent
USC 2	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Gage Geren , Sanaya MasurkarⓉ
UCLA 3	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Gage Geren , Sanaya MasurkarⓉ
Princeton 7	1st	Closing Government	View Ballot	Pranav AnandⒸ , Gage Geren , Sanaya MasurkarⓉ
Brown 1	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Gage Geren , Sanaya MasurkarⓉ
Vermont 12	2nd	Opening Government	View Ballot	Lamia Nur RahmanⒸ , Japneet Singh
Middlebury 2	3rd	Opening Opposition	View Ballot	Lamia Nur RahmanⒸ , Japneet Singh
Columbia 3	1st	Closing Government	View Ballot	Lamia Nur RahmanⒸ , Japneet Singh
Swing 3	4th	Closing Opposition	View Ballot	Lamia Nur RahmanⒸ , Japneet Singh
Middlebury 1	4th	Opening Government	View Ballot	Alexandra Uy-TiocoⒸ , Marriana Maloney , Aadarsh S AdivishnuⓉ
Princeton 2	1st	Opening Opposition	View Ballot	Alexandra Uy-TiocoⒸ , Marriana Maloney , Aadarsh S AdivishnuⓉ
Brown 2	3rd	Closing Government	View Ballot	Alexandra Uy-TiocoⒸ , Marriana Maloney , Aadarsh S AdivishnuⓉ
Berkeley 1	2nd	Closing Opposition	View Ballot	Alexandra Uy-TiocoⒸ , Marriana Maloney , Aadarsh S AdivishnuⓉ
Cornell 2	3rd	Opening Government	View Ballot	Belle HoⒸ , Jonathan Dolsey
UW-Madison 1	2nd	Opening Opposition	View Ballot	Belle HoⒸ , Jonathan Dolsey
Cornell 1	4th	Closing Government	View Ballot	Belle HoⒸ , Jonathan Dolsey
Harvard 8	1st	Closing Opposition	View Ballot	Belle HoⒸ , Jonathan Dolsey
Williams 2	4th	Opening Government	View Ballot	Barron RenⒸ , Emma Listgarten , Shrey VoraⓉ
Vermont 4	2nd	Opening Opposition	View Ballot	Barron RenⒸ , Emma Listgarten , Shrey VoraⓉ
Williams 3	1st	Closing Government	View Ballot	Barron RenⒸ , Emma Listgarten , Shrey VoraⓉ
HWS 5	3rd	Closing Opposition	View Ballot	Barron RenⒸ , Emma Listgarten , Shrey VoraⓉ
Vermont 7	3rd	Opening Government	View Ballot	Tamhid IslamⒸ , Duncan ProfetaⓉ
HWS 6	2nd	Opening Opposition	View Ballot	Tamhid IslamⒸ , Duncan ProfetaⓉ
Bard 2	4th	Closing Government	View Ballot	Tamhid IslamⒸ , Duncan ProfetaⓉ
Colby 1	1st	Closing Opposition	View Ballot	Tamhid IslamⒸ , Duncan ProfetaⓉ
Rochester 2	2nd	Opening Government	View Ballot	Ollie BradenⒸ , Ari Hahn , Bill ChenⓉ
Morehouse 2	4th	Opening Opposition	View Ballot	Ollie BradenⒸ , Ari Hahn , Bill ChenⓉ
UT Jamaica 1	3rd	Closing Government	View Ballot	Ollie BradenⒸ , Ari Hahn , Bill ChenⓉ
Colby 2	1st	Closing Opposition	View Ballot	Ollie BradenⒸ , Ari Hahn , Bill ChenⓉ
Williams 1	3rd	Opening Government	View Ballot	Rhys NickersonⒸ , Miles Bretherton
Stanford 1	2nd	Opening Opposition	View Ballot	Rhys NickersonⒸ , Miles Bretherton
Rochester 1	1st	Closing Government	View Ballot	Rhys NickersonⒸ , Miles Bretherton
Amherst 1	4th	Closing Opposition	View Ballot	Rhys NickersonⒸ , Miles Bretherton
Claremont 1	1st	Opening Government	View Ballot	Dennis SuⒸ , Journey Horeis , Merrick ModunⓉ
Harvard 7	2nd	Opening Opposition	View Ballot	Dennis SuⒸ , Journey Horeis , Merrick ModunⓉ
Swing 2	4th	Closing Government	View Ballot	Dennis SuⒸ , Journey Horeis , Merrick ModunⓉ
UCLA 2	3rd	Closing Opposition	View Ballot	Dennis SuⒸ , Journey Horeis , Merrick ModunⓉ
Princeton 1	2nd	Opening Government	View Ballot	Helen WuⒸ , Devan Tatlow , Gavin A. Sicard
Stanford 2	1st	Opening Opposition	View Ballot	Helen WuⒸ , Devan Tatlow , Gavin A. Sicard
Columbia 1	3rd	Closing Government	View Ballot	Helen WuⒸ , Devan Tatlow , Gavin A. Sicard
Princeton 4	4th	Closing Opposition	View Ballot	Helen WuⒸ , Devan Tatlow , Gavin A. Sicard
Boston 1	1st	Opening Government	View Ballot	Justin WuⒸ , André Brown
Bard 1	2nd	Opening Opposition	View Ballot	Justin WuⒸ , André Brown
Davidson 2	4th	Closing Government	View Ballot	Justin WuⒸ , André Brown
HWS 3	3rd	Closing Opposition	View Ballot	Justin WuⒸ , André Brown
