team	result	side	ballot	adjudicators
Berkeley 1	2nd	Opening Government	View Ballot	Pranav AnandⒸ , Emma Listgarten , Miles BrethertonⓉ
USC 1	1st	Opening Opposition	View Ballot	Pranav AnandⒸ , Emma Listgarten , Miles BrethertonⓉ
Cornell 2	4th	Closing Government	View Ballot	Pranav AnandⒸ , Emma Listgarten , Miles BrethertonⓉ
UW-Madison 1	3rd	Closing Opposition	View Ballot	Pranav AnandⒸ , Emma Listgarten , Miles BrethertonⓉ
Morehouse 1	3rd	Opening Government	View Ballot	Barron RenⒸ , Abdullah ShahzadⓉ
Davidson 2	1st	Opening Opposition	View Ballot	Barron RenⒸ , Abdullah ShahzadⓉ
HWS 1	4th	Closing Government	View Ballot	Barron RenⒸ , Abdullah ShahzadⓉ
UCLA 3	2nd	Closing Opposition	View Ballot	Barron RenⒸ , Abdullah ShahzadⓉ
Middlebury 1	3rd	Opening Government	View Ballot	Rahul KalavaguntaⒸ , André Brown , Izayah ThomasⓉ
Harvard 4	4th	Opening Opposition	View Ballot	Rahul KalavaguntaⒸ , André Brown , Izayah ThomasⓉ
Rochester 1	2nd	Closing Government	View Ballot	Rahul KalavaguntaⒸ , André Brown , Izayah ThomasⓉ
Harvard 7	1st	Closing Opposition	View Ballot	Rahul KalavaguntaⒸ , André Brown , Izayah ThomasⓉ
Colby 1	2nd	Opening Government	View Ballot	Oyuka LyndonⒸ , Luis Gontes
Bard 2	4th	Opening Opposition	View Ballot	Oyuka LyndonⒸ , Luis Gontes
Bard 3	3rd	Closing Government	View Ballot	Oyuka LyndonⒸ , Luis Gontes
Vermont 9	1st	Closing Opposition	View Ballot	Oyuka LyndonⒸ , Luis Gontes
Vermont 12	3rd	Opening Government	View Ballot	Alexandra Uy-TiocoⒸ , Ahmed ChaudhryⓉ , Bill ChenⓉ
USC 2	2nd	Opening Opposition	View Ballot	Alexandra Uy-TiocoⒸ , Ahmed ChaudhryⓉ , Bill ChenⓉ
Swing 1	1st	Closing Government	View Ballot	Alexandra Uy-TiocoⒸ , Ahmed ChaudhryⓉ , Bill ChenⓉ
HWS 2	4th	Closing Opposition	View Ballot	Alexandra Uy-TiocoⒸ , Ahmed ChaudhryⓉ , Bill ChenⓉ
Princeton 5	4th	Opening Government	View Ballot	Rhys NickersonⒸ , Angela Zhang
Stanford 1	1st	Opening Opposition	View Ballot	Rhys NickersonⒸ , Angela Zhang
Morehouse 2	3rd	Closing Government	View Ballot	Rhys NickersonⒸ , Angela Zhang
Princeton 3	2nd	Closing Opposition	View Ballot	Rhys NickersonⒸ , Angela Zhang
Columbia 2	1st	Opening Government	View Ballot	Ryan LaffertyⒸ , Roger Bent , Journey HoreisⓉ
Amherst 1	3rd	Opening Opposition	View Ballot	Ryan LaffertyⒸ , Roger Bent , Journey HoreisⓉ
UCLA 2	2nd	Closing Government	View Ballot	Ryan LaffertyⒸ , Roger Bent , Journey HoreisⓉ
Berkeley 2	4th	Closing Opposition	View Ballot	Ryan LaffertyⒸ , Roger Bent , Journey HoreisⓉ
UCLA 1	3rd	Opening Government	View Ballot	Xiao-ke LuⒸ , Julian Henry , Ari HahnⓉ
Stanford 2	1st	Opening Opposition	View Ballot	Xiao-ke LuⒸ , Julian Henry , Ari HahnⓉ
Brown 2	4th	Closing Government	View Ballot	Xiao-ke LuⒸ , Julian Henry , Ari HahnⓉ
Harvard 6	2nd	Closing Opposition	View Ballot	Xiao-ke LuⒸ , Julian Henry , Ari HahnⓉ
Princeton 4	1st	Opening Government	View Ballot	Dennis SuⒸ , Peyton JacksonⓉ
Harvard 1	3rd	Opening Opposition	View Ballot	Dennis SuⒸ , Peyton JacksonⓉ
Columbia 1	2nd	Closing Government	View Ballot	Dennis SuⒸ , Peyton JacksonⓉ
Harvard 3	4th	Closing Opposition	View Ballot	Dennis SuⒸ , Peyton JacksonⓉ
Bard 1	3rd	Opening Government	View Ballot	Rohan KapoorⒸ , Michelle Mangione
Rochester 2	2nd	Opening Opposition	View Ballot	Rohan KapoorⒸ , Michelle Mangione
UPenn 1	1st	Closing Government	View Ballot	Rohan KapoorⒸ , Michelle Mangione
Vermont 10	4th	Closing Opposition	View Ballot	Rohan KapoorⒸ , Michelle Mangione
HWS 4	3rd	Opening Government	View Ballot	Devan TatlowⒸ , Caitlin Hodge
Swing 3	2nd	Opening Opposition	View Ballot	Devan TatlowⒸ , Caitlin Hodge
Bates 2	1st	Closing Government	View Ballot	Devan TatlowⒸ , Caitlin Hodge
UWI Mona 1	4th	Closing Opposition	View Ballot	Devan TatlowⒸ , Caitlin Hodge
Harvard 8	4th	Opening Government	View Ballot	Belle HoⒸ , Gavin A. Sicard , Duncan ProfetaⓉ
Princeton 1	2nd	Opening Opposition	View Ballot	Belle HoⒸ , Gavin A. Sicard , Duncan ProfetaⓉ
Williams 1	3rd	Closing Government	View Ballot	Belle HoⒸ , Gavin A. Sicard , Duncan ProfetaⓉ
Stanford 3	1st	Closing Opposition	View Ballot	Belle HoⒸ , Gavin A. Sicard , Duncan ProfetaⓉ
HWS 5	4th	Opening Government	View Ballot	Ollie BradenⒸ , Basil Bob , Shrey VoraⓉ
Williams 3	1st	Opening Opposition	View Ballot	Ollie BradenⒸ , Basil Bob , Shrey VoraⓉ
Vermont 1	3rd	Closing Government	View Ballot	Ollie BradenⒸ , Basil Bob , Shrey VoraⓉ
Williams 2	2nd	Closing Opposition	View Ballot	Ollie BradenⒸ , Basil Bob , Shrey VoraⓉ
Vermont 13	2nd	Opening Government	View Ballot	Brian ChiangⒸ , Jonathan Dolsey , Marriana MaloneyⓉ
HWS 6	1st	Opening Opposition	View Ballot	Brian ChiangⒸ , Jonathan Dolsey , Marriana MaloneyⓉ
Vermont 11	3rd	Closing Government	View Ballot	Brian ChiangⒸ , Jonathan Dolsey , Marriana MaloneyⓉ
Vermont 7	4th	Closing Opposition	View Ballot	Brian ChiangⒸ , Jonathan Dolsey , Marriana MaloneyⓉ
Swing 2	2nd	Opening Government	View Ballot	Gwen StearnsⒸ , Jacob Molina , Merrick ModunⓉ
Davidson 1	3rd	Opening Opposition	View Ballot	Gwen StearnsⒸ , Jacob Molina , Merrick ModunⓉ
HWS 3	4th	Closing Government	View Ballot	Gwen StearnsⒸ , Jacob Molina , Merrick ModunⓉ
Princeton 7	1st	Closing Opposition	View Ballot	Gwen StearnsⒸ , Jacob Molina , Merrick ModunⓉ
Brown 1	1st	Opening Government	View Ballot	Germaine BarrettⒸ , Jasmine Goncalves
Vermont 3	4th	Opening Opposition	View Ballot	Germaine BarrettⒸ , Jasmine Goncalves
Vermont 4	3rd	Closing Government	View Ballot	Germaine BarrettⒸ , Jasmine Goncalves
Colby 2	2nd	Closing Opposition	View Ballot	Germaine BarrettⒸ , Jasmine Goncalves
Princeton 6	2nd	Opening Government	View Ballot	Lamia Nur RahmanⒸ , Japneet SinghⓉ
Princeton 2	1st	Opening Opposition	View Ballot	Lamia Nur RahmanⒸ , Japneet SinghⓉ
Vermont 8	4th	Closing Government	View Ballot	Lamia Nur RahmanⒸ , Japneet SinghⓉ
Middlebury 2	3rd	Closing Opposition	View Ballot	Lamia Nur RahmanⒸ , Japneet SinghⓉ
Drexel 1	2nd	Opening Government	View Ballot	Matt MaurielloⒸ , Jae Park , Mikayla McDonaldⓉ
Vermont 5	3rd	Opening Opposition	View Ballot	Matt MaurielloⒸ , Jae Park , Mikayla McDonaldⓉ
Cornell 1	1st	Closing Government	View Ballot	Matt MaurielloⒸ , Jae Park , Mikayla McDonaldⓉ
Vermont 2	4th	Closing Opposition	View Ballot	Matt MaurielloⒸ , Jae Park , Mikayla McDonaldⓉ
Bates 1	3rd	Opening Government	View Ballot	Tanay PatriⒸ , Addison Baker , Gage GerenⓉ
Boston 1	4th	Opening Opposition	View Ballot	Tanay PatriⒸ , Addison Baker , Gage GerenⓉ
Berkeley 3	1st	Closing Government	View Ballot	Tanay PatriⒸ , Addison Baker , Gage GerenⓉ
Harvard 5	2nd	Closing Opposition	View Ballot	Tanay PatriⒸ , Addison Baker , Gage GerenⓉ
Columbia 3	4th	Opening Government	View Ballot	Justin WuⒸ , Rachel Kussick , Aadarsh S AdivishnuⓉ
UT Jamaica 1	3rd	Opening Opposition	View Ballot	Justin WuⒸ , Rachel Kussick , Aadarsh S AdivishnuⓉ
Harvard 2	2nd	Closing Government	View Ballot	Justin WuⒸ , Rachel Kussick , Aadarsh S AdivishnuⓉ
Claremont 1	1st	Closing Opposition	View Ballot	Justin WuⒸ , Rachel Kussick , Aadarsh S AdivishnuⓉ
