team	result	side	ballot	adjudicators
Morehouse 2	1st	Opening Government	View Ballot	Sam HuangⒸ , Madeleine Fordham , Miki Cudmore
TKC NYC 2	4th	Opening Opposition	View Ballot	Sam HuangⒸ , Madeleine Fordham , Miki Cudmore
Bates 2	2nd	Closing Government	View Ballot	Sam HuangⒸ , Madeleine Fordham , Miki Cudmore
Cornell 4	3rd	Closing Opposition	View Ballot	Sam HuangⒸ , Madeleine Fordham , Miki Cudmore
GFU 1	4th	Opening Government	View Ballot	Josh Cohen ☢️Ⓒ , Júlia García Güell , Maia Decker
Claremont 1	1st	Opening Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Júlia García Güell , Maia Decker
Bates 3	3rd	Closing Government	View Ballot	Josh Cohen ☢️Ⓒ , Júlia García Güell , Maia Decker
HWS 6	2nd	Closing Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Júlia García Güell , Maia Decker
Clemson 2	2nd	Opening Government	View Ballot	Dylan Young 🍑Ⓒ , Erasmo Passaro , Joe Gantt
HWS 2	3rd	Opening Opposition	View Ballot	Dylan Young 🍑Ⓒ , Erasmo Passaro , Joe Gantt
GFU 2	1st	Closing Government	View Ballot	Dylan Young 🍑Ⓒ , Erasmo Passaro , Joe Gantt
USAFA 5	4th	Closing Opposition	View Ballot	Dylan Young 🍑Ⓒ , Erasmo Passaro , Joe Gantt
UChicago 2	1st	Opening Government	View Ballot	Miranda ZiglerⒸ , James Baugh , Mia Cimino
UCLA 1	4th	Opening Opposition	View Ballot	Miranda ZiglerⒸ , James Baugh , Mia Cimino
JHU 1	3rd	Closing Government	View Ballot	Miranda ZiglerⒸ , James Baugh , Mia Cimino
Yale 5	2nd	Closing Opposition	View Ballot	Miranda ZiglerⒸ , James Baugh , Mia Cimino
Bard 2	3rd	Opening Government	View Ballot	Tanay PatriⒸ , Aidan Healy , Kyle Mayers
Bates 1	1st	Opening Opposition	View Ballot	Tanay PatriⒸ , Aidan Healy , Kyle Mayers
Bard 3	4th	Closing Government	View Ballot	Tanay PatriⒸ , Aidan Healy , Kyle Mayers
Cornell 6	2nd	Closing Opposition	View Ballot	Tanay PatriⒸ , Aidan Healy , Kyle Mayers
Cornell 11	1st	Opening Government	View Ballot	Da’Von BoydⒸ , Grant Chen , Joel Erickson
Bard 1	2nd	Opening Opposition	View Ballot	Da’Von BoydⒸ , Grant Chen , Joel Erickson
Swing dance	3rd	Closing Government	View Ballot	Da’Von BoydⒸ , Grant Chen , Joel Erickson
Swing set	4th	Closing Opposition	View Ballot	Da’Von BoydⒸ , Grant Chen , Joel Erickson
PDP 2	2nd	Opening Government	View Ballot	Enshia Li 😎Ⓒ , Dihan Niloy , Zoë Breininger
UChicago 4	1st	Opening Opposition	View Ballot	Enshia Li 😎Ⓒ , Dihan Niloy , Zoë Breininger
Duke 1	4th	Closing Government	View Ballot	Enshia Li 😎Ⓒ , Dihan Niloy , Zoë Breininger
UChicago 3	3rd	Closing Opposition	View Ballot	Enshia Li 😎Ⓒ , Dihan Niloy , Zoë Breininger
Harvard 3	2nd	Opening Government	View Ballot	Serena YuanⒸ , Jackson Long , Rowan Haffner
Harvard 4	1st	Opening Opposition	View Ballot	Serena YuanⒸ , Jackson Long , Rowan Haffner
Morehouse 1	4th	Closing Government	View Ballot	Serena YuanⒸ , Jackson Long , Rowan Haffner
U of R/ROC 1	3rd	Closing Opposition	View Ballot	Serena YuanⒸ , Jackson Long , Rowan Haffner
LCC 1	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Gianluca LoPorto , Xinyu Hu
USAFA 4	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Gianluca LoPorto , Xinyu Hu
Harvard 1	1st	Closing Government	View Ballot	Pranav AnandⒸ , Gianluca LoPorto , Xinyu Hu
Yale 2	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Gianluca LoPorto , Xinyu Hu
Yale 4	1st	Opening Government	View Ballot	Clarence BrontëⒸ , Rihem Sejil , William Nunley
Cornell 2	2nd	Opening Opposition	View Ballot	Clarence BrontëⒸ , Rihem Sejil , William Nunley
WM 2	3rd	Closing Government	View Ballot	Clarence BrontëⒸ , Rihem Sejil , William Nunley
HWS 4	4th	Closing Opposition	View Ballot	Clarence BrontëⒸ , Rihem Sejil , William Nunley
USAFA 2	1st	Opening Government	View Ballot	Selihom AndargeⒸ , Brisa Lee , Paulina Tejada
Bates 4	4th	Opening Opposition	View Ballot	Selihom AndargeⒸ , Brisa Lee , Paulina Tejada
Colgate 2	3rd	Closing Government	View Ballot	Selihom AndargeⒸ , Brisa Lee , Paulina Tejada
LCC 3	2nd	Closing Opposition	View Ballot	Selihom AndargeⒸ , Brisa Lee , Paulina Tejada
USAFA 3	2nd	Opening Government	View Ballot	Cameron ChaconⒸ , Jassaira Diaz Melgar , Nathaniel Conti
Cornell 9	3rd	Opening Opposition	View Ballot	Cameron ChaconⒸ , Jassaira Diaz Melgar , Nathaniel Conti
Cornell 13	4th	Closing Government	View Ballot	Cameron ChaconⒸ , Jassaira Diaz Melgar , Nathaniel Conti
LCC 2	1st	Closing Opposition	View Ballot	Cameron ChaconⒸ , Jassaira Diaz Melgar , Nathaniel Conti
Stanford 1	1st	Opening Government	View Ballot	Arpi YangⒸ , Chijindum Dike , Rohan Goda
Yale 6	2nd	Opening Opposition	View Ballot	Arpi YangⒸ , Chijindum Dike , Rohan Goda
UPenn 1	3rd	Closing Government	View Ballot	Arpi YangⒸ , Chijindum Dike , Rohan Goda
UChicago 1	4th	Closing Opposition	View Ballot	Arpi YangⒸ , Chijindum Dike , Rohan Goda
PDP 1	2nd	Opening Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Andy Wang , Hilary Tackie
Stanford 2	3rd	Opening Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Andy Wang , Hilary Tackie
Duke 2	4th	Closing Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Andy Wang , Hilary Tackie
UPenn 2	1st	Closing Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Andy Wang , Hilary Tackie
Clemson 1	2nd	Opening Government	View Ballot	Ravi SimonⒸ , Jack Morgenstein , Radvilas Pelanis
Colgate 3	4th	Opening Opposition	View Ballot	Ravi SimonⒸ , Jack Morgenstein , Radvilas Pelanis
Wheaton 2	1st	Closing Government	View Ballot	Ravi SimonⒸ , Jack Morgenstein , Radvilas Pelanis
HWS 5	3rd	Closing Opposition	View Ballot	Ravi SimonⒸ , Jack Morgenstein , Radvilas Pelanis
Colgate 1	4th	Opening Government	View Ballot	Diggory Waddle 🦝Ⓒ , Jared Barrett , Maria Mcevoy
DUDU 1	1st	Opening Opposition	View Ballot	Diggory Waddle 🦝Ⓒ , Jared Barrett , Maria Mcevoy
Wheaton 1	3rd	Closing Government	View Ballot	Diggory Waddle 🦝Ⓒ , Jared Barrett , Maria Mcevoy
Cornell 10	2nd	Closing Opposition	View Ballot	Diggory Waddle 🦝Ⓒ , Jared Barrett , Maria Mcevoy
USAFA 1	3rd	Opening Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Alan Pham , Will Flintoft
UCLA 2	2nd	Opening Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Alan Pham , Will Flintoft
HWS 1	1st	Closing Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Alan Pham , Will Flintoft
Cornell 3	4th	Closing Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Alan Pham , Will Flintoft
UCB 1	3rd	Opening Government	View Ballot	Drew HarringtonⒸ , Evan Louey-Dacus , Shannon Scott
GW 1	1st	Opening Opposition	View Ballot	Drew HarringtonⒸ , Evan Louey-Dacus , Shannon Scott
Cornell 1	4th	Closing Government	View Ballot	Drew HarringtonⒸ , Evan Louey-Dacus , Shannon Scott
HWS 3	2nd	Closing Opposition	View Ballot	Drew HarringtonⒸ , Evan Louey-Dacus , Shannon Scott
Cornell 8	2nd	Opening Government	View Ballot	Sandy GreenbergⒸ , Josephine DeBono , Naz Soysal
Duke 3	1st	Opening Opposition	View Ballot	Sandy GreenbergⒸ , Josephine DeBono , Naz Soysal
Cornell 14	3rd	Closing Government	View Ballot	Sandy GreenbergⒸ , Josephine DeBono , Naz Soysal
Cornell 7	4th	Closing Opposition	View Ballot	Sandy GreenbergⒸ , Josephine DeBono , Naz Soysal
