team	result	side	ballot	adjudicators
JHU 1	3rd	Opening Government	View Ballot	Tanay PatriⒸ , Miranda Zigler , Selihom Andarge
Yale 5	2nd	Opening Opposition	View Ballot	Tanay PatriⒸ , Miranda Zigler , Selihom Andarge
Yale 4	1st	Closing Government	View Ballot	Tanay PatriⒸ , Miranda Zigler , Selihom Andarge
HWS 1	4th	Closing Opposition	View Ballot	Tanay PatriⒸ , Miranda Zigler , Selihom Andarge
Bard 3	3rd	Opening Government	View Ballot	Joe GanttⒸ , Alan Pham , Mia Cimino
Cornell 7	4th	Opening Opposition	View Ballot	Joe GanttⒸ , Alan Pham , Mia Cimino
Cornell 10	2nd	Closing Government	View Ballot	Joe GanttⒸ , Alan Pham , Mia Cimino
USAFA 3	1st	Closing Opposition	View Ballot	Joe GanttⒸ , Alan Pham , Mia Cimino
HWS 5	4th	Opening Government	View Ballot	Erasmo PassaroⒸ , Maria Mcevoy
TKC NYC 2	1st	Opening Opposition	View Ballot	Erasmo PassaroⒸ , Maria Mcevoy
GFU 1	2nd	Closing Government	View Ballot	Erasmo PassaroⒸ , Maria Mcevoy
Bard 1	3rd	Closing Opposition	View Ballot	Erasmo PassaroⒸ , Maria Mcevoy
Cornell 14	4th	Opening Government	View Ballot	Rohan GodaⒸ , Jassaira Diaz Melgar , Kyle Mayers
LCC 2	2nd	Opening Opposition	View Ballot	Rohan GodaⒸ , Jassaira Diaz Melgar , Kyle Mayers
USAFA 5	1st	Closing Government	View Ballot	Rohan GodaⒸ , Jassaira Diaz Melgar , Kyle Mayers
Bates 4	3rd	Closing Opposition	View Ballot	Rohan GodaⒸ , Jassaira Diaz Melgar , Kyle Mayers
Stanford 2	3rd	Opening Government	View Ballot	Clarence BrontëⒸ , Jack Morgenstein , Will Flintoft
HWS 3	1st	Opening Opposition	View Ballot	Clarence BrontëⒸ , Jack Morgenstein , Will Flintoft
Yale 2	4th	Closing Government	View Ballot	Clarence BrontëⒸ , Jack Morgenstein , Will Flintoft
Cornell 2	2nd	Closing Opposition	View Ballot	Clarence BrontëⒸ , Jack Morgenstein , Will Flintoft
Duke 1	3rd	Opening Government	View Ballot	Drew HarringtonⒸ , Da’Von Boyd , Dihan Niloy
Harvard 3	1st	Opening Opposition	View Ballot	Drew HarringtonⒸ , Da’Von Boyd , Dihan Niloy
UPenn 2	4th	Closing Government	View Ballot	Drew HarringtonⒸ , Da’Von Boyd , Dihan Niloy
UCLA 2	2nd	Closing Opposition	View Ballot	Drew HarringtonⒸ , Da’Von Boyd , Dihan Niloy
Cornell 11	2nd	Opening Government	View Ballot	Rowan HaffnerⒸ , Jackson Long
HWS 6	4th	Opening Opposition	View Ballot	Rowan HaffnerⒸ , Jackson Long
Cornell 4	1st	Closing Government	View Ballot	Rowan HaffnerⒸ , Jackson Long
Colgate 3	3rd	Closing Opposition	View Ballot	Rowan HaffnerⒸ , Jackson Long
Clemson 2	4th	Opening Government	View Ballot	Sandy GreenbergⒸ , Radvilas Pelanis , Rihem Sejil
USAFA 2	1st	Opening Opposition	View Ballot	Sandy GreenbergⒸ , Radvilas Pelanis , Rihem Sejil
Cornell 6	2nd	Closing Government	View Ballot	Sandy GreenbergⒸ , Radvilas Pelanis , Rihem Sejil
LCC 1	3rd	Closing Opposition	View Ballot	Sandy GreenbergⒸ , Radvilas Pelanis , Rihem Sejil
UChicago 4	3rd	Opening Government	View Ballot	Arpi YangⒸ , Júlia García Güell
Yale 6	2nd	Opening Opposition	View Ballot	Arpi YangⒸ , Júlia García Güell
PDP 2	4th	Closing Government	View Ballot	Arpi YangⒸ , Júlia García Güell
Stanford 1	1st	Closing Opposition	View Ballot	Arpi YangⒸ , Júlia García Güell
DUDU 1	4th	Opening Government	View Ballot	Diggory Waddle 🦝Ⓒ , Grant Chen , Xinyu Hu
U of R/ROC 1	1st	Opening Opposition	View Ballot	Diggory Waddle 🦝Ⓒ , Grant Chen , Xinyu Hu
HWS 4	3rd	Closing Government	View Ballot	Diggory Waddle 🦝Ⓒ , Grant Chen , Xinyu Hu
Morehouse 1	2nd	Closing Opposition	View Ballot	Diggory Waddle 🦝Ⓒ , Grant Chen , Xinyu Hu
Harvard 4	4th	Opening Government	View Ballot	Josh Cohen ☢️Ⓒ , Amaar Jeyasothy 🇲🇾 , Sam Huang
UChicago 3	1st	Opening Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Amaar Jeyasothy 🇲🇾 , Sam Huang
UChicago 2	2nd	Closing Government	View Ballot	Josh Cohen ☢️Ⓒ , Amaar Jeyasothy 🇲🇾 , Sam Huang
UPenn 1	3rd	Closing Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Amaar Jeyasothy 🇲🇾 , Sam Huang
Cornell 1	4th	Opening Government	View Ballot	Andy WangⒸ , Naz Soysal , Nicolas Diaz-Aguilar
USAFA 1	2nd	Opening Opposition	View Ballot	Andy WangⒸ , Naz Soysal , Nicolas Diaz-Aguilar
UCB 1	3rd	Closing Government	View Ballot	Andy WangⒸ , Naz Soysal , Nicolas Diaz-Aguilar
PDP 1	1st	Closing Opposition	View Ballot	Andy WangⒸ , Naz Soysal , Nicolas Diaz-Aguilar
Bates 2	2nd	Opening Government	View Ballot	Chijindum DikeⒸ , Gianluca LoPorto
Cornell 13	4th	Opening Opposition	View Ballot	Chijindum DikeⒸ , Gianluca LoPorto
Claremont 1	1st	Closing Government	View Ballot	Chijindum DikeⒸ , Gianluca LoPorto
Bates 3	3rd	Closing Opposition	View Ballot	Chijindum DikeⒸ , Gianluca LoPorto
Wheaton 1	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Evan Louey-Dacus , Madeleine Fordham
