team	result	side	ballot	adjudicators
UPenn 2	3rd	Opening Government	View Ballot	Arpi YangⒸ , Shannon Scott , William Nunley
USAFA 1	2nd	Opening Opposition	View Ballot	Arpi YangⒸ , Shannon Scott , William Nunley
Harvard 4	4th	Closing Government	View Ballot	Arpi YangⒸ , Shannon Scott , William Nunley
UChicago 3	1st	Closing Opposition	View Ballot	Arpi YangⒸ , Shannon Scott , William Nunley
USAFA 5	4th	Opening Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Josephine DeBono , Júlia García Güell
Harvard 3	1st	Opening Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Josephine DeBono , Júlia García Güell
Clemson 2	3rd	Closing Government	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Josephine DeBono , Júlia García Güell
DUDU 1	2nd	Closing Opposition	View Ballot	Amaar Jeyasothy 🇲🇾Ⓒ , Josephine DeBono , Júlia García Güell
Cornell 5	3rd	Opening Government	View Ballot	Da’Von BoydⒸ , Evan Louey-Dacus , Mia Cimino
Cornell 10	2nd	Opening Opposition	View Ballot	Da’Von BoydⒸ , Evan Louey-Dacus , Mia Cimino
Bard 3	1st	Closing Government	View Ballot	Da’Von BoydⒸ , Evan Louey-Dacus , Mia Cimino
Cornell 9	4th	Closing Opposition	View Ballot	Da’Von BoydⒸ , Evan Louey-Dacus , Mia Cimino
Yale 5	1st	Opening Government	View Ballot	Sam HuangⒸ , Jack Morgenstein , Joe Gantt
Cornell 6	3rd	Opening Opposition	View Ballot	Sam HuangⒸ , Jack Morgenstein , Joe Gantt
Cornell 1	2nd	Closing Government	View Ballot	Sam HuangⒸ , Jack Morgenstein , Joe Gantt
Bard 2	4th	Closing Opposition	View Ballot	Sam HuangⒸ , Jack Morgenstein , Joe Gantt
U of R/ROC 1	2nd	Opening Government	View Ballot	Josh Cohen ☢️Ⓒ , Chijindum Dike , Xinyu Hu
USAFA 2	4th	Opening Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Chijindum Dike , Xinyu Hu
HWS 3	3rd	Closing Government	View Ballot	Josh Cohen ☢️Ⓒ , Chijindum Dike , Xinyu Hu
UChicago 2	1st	Closing Opposition	View Ballot	Josh Cohen ☢️Ⓒ , Chijindum Dike , Xinyu Hu
Bates 1	3rd	Opening Government	View Ballot	Selihom AndargeⒸ , Elijah Fontem , Maia Decker
LCC 1	2nd	Opening Opposition	View Ballot	Selihom AndargeⒸ , Elijah Fontem , Maia Decker
UCB 1	1st	Closing Government	View Ballot	Selihom AndargeⒸ , Elijah Fontem , Maia Decker
Colgate 3	4th	Closing Opposition	View Ballot	Selihom AndargeⒸ , Elijah Fontem , Maia Decker
HWS 2	1st	Opening Government	View Ballot	Ravi SimonⒸ , Kyle Mayers , Radvilas Pelanis
Bates 4	2nd	Opening Opposition	View Ballot	Ravi SimonⒸ , Kyle Mayers , Radvilas Pelanis
HWS 5	4th	Closing Government	View Ballot	Ravi SimonⒸ , Kyle Mayers , Radvilas Pelanis
Cornell 8	3rd	Closing Opposition	View Ballot	Ravi SimonⒸ , Kyle Mayers , Radvilas Pelanis
UPenn 1	2nd	Opening Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Miki Cudmore , Rowan Haffner
Yale 4	4th	Opening Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Miki Cudmore , Rowan Haffner
Yale 6	1st	Closing Government	View Ballot	🅱️ennis Su 🐼Ⓒ , Miki Cudmore , Rowan Haffner
UChicago 1	3rd	Closing Opposition	View Ballot	🅱️ennis Su 🐼Ⓒ , Miki Cudmore , Rowan Haffner
Duke 2	3rd	Opening Government	View Ballot	Pranav AnandⒸ , Jared Barrett , Joel Erickson
PDP 1	2nd	Opening Opposition	View Ballot	Pranav AnandⒸ , Jared Barrett , Joel Erickson
GW 1	1st	Closing Government	View Ballot	Pranav AnandⒸ , Jared Barrett , Joel Erickson
Colgate 1	4th	Closing Opposition	View Ballot	Pranav AnandⒸ , Jared Barrett , Joel Erickson
Cornell 2	2nd	Opening Government	View Ballot	Dihan NiloyⒸ , James Baugh , Lucas Amaral
USAFA 3	4th	Opening Opposition	View Ballot	Dihan NiloyⒸ , James Baugh , Lucas Amaral
Harvard 1	1st	Closing Government	View Ballot	Dihan NiloyⒸ , James Baugh , Lucas Amaral
Cornell 14	3rd	Closing Opposition	View Ballot	Dihan NiloyⒸ , James Baugh , Lucas Amaral
UCLA 1	1st	Opening Government	View Ballot	Drew HarringtonⒸ , Grant Chen , Madeleine Fordham
UCLA 2	3rd	Opening Opposition	View Ballot	Drew HarringtonⒸ , Grant Chen , Madeleine Fordham
Cornell 3	2nd	Closing Government	View Ballot	Drew HarringtonⒸ , Grant Chen , Madeleine Fordham
WM 2	4th	Closing Opposition	View Ballot	Drew HarringtonⒸ , Grant Chen , Madeleine Fordham
Stanford 2	3rd	Opening Government	View Ballot	Ben FrazerⒸ , Naz Soysal , Sandy Greenberg
Morehouse 1	2nd	Opening Opposition	View Ballot	Ben FrazerⒸ , Naz Soysal , Sandy Greenberg
UChicago 4	1st	Closing Government	View Ballot	Ben FrazerⒸ , Naz Soysal , Sandy Greenberg
Wheaton 1	4th	Closing Opposition	View Ballot	Ben FrazerⒸ , Naz Soysal , Sandy Greenberg
